danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album,year,artist,album_popularity
0.454,0.905,7,-9.064,1,0.0423,0.182,0.934,0.205,0.715,123.533,audio_features,5Sbte47v3cd9K2Gga20qJD,spotify:track:5Sbte47v3cd9K2Gga20qJD,https://api.spotify.com/v1/tracks/5Sbte47v3cd9K2Gga20qJD,https://api.spotify.com/v1/audio-analysis/5Sbte47v3cd9K2Gga20qJD,214360,4,Threshold (Remastered),Dead Can Dance (Remastered),1984,Dead Can Dance,36
0.238,0.683,2,-8.623,1,0.0517,0.0275,0.631,0.12,0.602,138.939,audio_features,7B7pbAkO7QFSTfqPHpc741,spotify:track:7B7pbAkO7QFSTfqPHpc741,https://api.spotify.com/v1/tracks/7B7pbAkO7QFSTfqPHpc741,https://api.spotify.com/v1/audio-analysis/7B7pbAkO7QFSTfqPHpc741,244000,4,A Passage In Time (Remastered),Dead Can Dance (Remastered),1984,Dead Can Dance,36
0.253,0.763,5,-9.919,1,0.0417,0.0139,0.261,0.234,0.398,93.477,audio_features,1T0PJeQurNR0aI1VStdvSp,spotify:track:1T0PJeQurNR0aI1VStdvSp,https://api.spotify.com/v1/tracks/1T0PJeQurNR0aI1VStdvSp,https://api.spotify.com/v1/audio-analysis/1T0PJeQurNR0aI1VStdvSp,226507,3,Wild In The Woods (Remastered),Dead Can Dance (Remastered),1984,Dead Can Dance,36
0.216,0.249,0,-16.794,1,0.043,0.333,0.866,0.147,0.0346,177.19,audio_features,1NzSvs4LqCZOWRwEZbmpqj,spotify:track:1NzSvs4LqCZOWRwEZbmpqj,https://api.spotify.com/v1/tracks/1NzSvs4LqCZOWRwEZbmpqj,https://api.spotify.com/v1/audio-analysis/1NzSvs4LqCZOWRwEZbmpqj,231307,4,Musica Eternal (Remastered),Dead Can Dance (Remastered),1984,Dead Can Dance,36
0.493,0.722,9,-9.132,0,0.0312,0.00457,0.967,0.447,0.346,103.354,audio_features,3U9MbfWJUQxJEMtGW5gBml,spotify:track:3U9MbfWJUQxJEMtGW5gBml,https://api.spotify.com/v1/tracks/3U9MbfWJUQxJEMtGW5gBml,https://api.spotify.com/v1/audio-analysis/3U9MbfWJUQxJEMtGW5gBml,212067,3,Carnival Of Light (Remastered),Dead Can Dance (Remastered),1984,Dead Can Dance,36
0.433,0.708,2,-9.749,1,0.0326,0.506,0.809,0.106,0.334,109.789,audio_features,2AWnxmPAexx1qbFzoUu57E,spotify:track:2AWnxmPAexx1qbFzoUu57E,https://api.spotify.com/v1/tracks/2AWnxmPAexx1qbFzoUu57E,https://api.spotify.com/v1/audio-analysis/2AWnxmPAexx1qbFzoUu57E,251093,4,In Power We Entrust The Love Advocated (Remastered),Dead Can Dance (Remastered),1984,Dead Can Dance,36
0.568,0.922,4,-9.008,1,0.0296,0.167,0.734,0.273,0.655,113.035,audio_features,6qLjpfeSwY3Rum66K5SFOB,spotify:track:6qLjpfeSwY3Rum66K5SFOB,https://api.spotify.com/v1/tracks/6qLjpfeSwY3Rum66K5SFOB,https://api.spotify.com/v1/audio-analysis/6qLjpfeSwY3Rum66K5SFOB,228867,4,The Arcane (Remastered),Dead Can Dance (Remastered),1984,Dead Can Dance,36
0.512,0.675,9,-10.702,0,0.0311,0.808,0.304,0.101,0.134,118.809,audio_features,503TVS53pRgFQ8j6Tjws84,spotify:track:503TVS53pRgFQ8j6Tjws84,https://api.spotify.com/v1/tracks/503TVS53pRgFQ8j6Tjws84,https://api.spotify.com/v1/audio-analysis/503TVS53pRgFQ8j6Tjws84,208293,3,Flowers Of The Sea (Remastered),Dead Can Dance (Remastered),1984,Dead Can Dance,36
0.0555,0.00735,7,-31.156,1,0.04,0.81,0.927,0.112,0.0319,57.645,audio_features,5eGvaehOKR3OP146RZBSlB,spotify:track:5eGvaehOKR3OP146RZBSlB,https://api.spotify.com/v1/tracks/5eGvaehOKR3OP146RZBSlB,https://api.spotify.com/v1/audio-analysis/5eGvaehOKR3OP146RZBSlB,140360,3,Den Onde Kysten,Det Som Engang Var,1993,Burzum,38
0.153,0.778,4,-9.89,0,0.061,0.00893,0.903,0.403,0.0975,136.3,audio_features,3kwYRUqVWPpM42ym5VmXOH,spotify:track:3kwYRUqVWPpM42ym5VmXOH,https://api.spotify.com/v1/tracks/3kwYRUqVWPpM42ym5VmXOH,https://api.spotify.com/v1/audio-analysis/3kwYRUqVWPpM42ym5VmXOH,314933,3,Key To The Gate,Det Som Engang Var,1993,Burzum,38
0.158,0.541,6,-11.701,0,0.0411,0.0505,0.901,0.126,0.258,138.635,audio_features,5wa2hZB7RPTiXuapfogEbU,spotify:track:5wa2hZB7RPTiXuapfogEbU,https://api.spotify.com/v1/tracks/5wa2hZB7RPTiXuapfogEbU,https://api.spotify.com/v1/audio-analysis/5wa2hZB7RPTiXuapfogEbU,430600,4,En Ring Til Aa Herske,Det Som Engang Var,1993,Burzum,38
0.235,0.71,4,-7.075,0,0.0535,0.000242,0.806,0.0642,0.182,134.746,audio_features,5IZHpZCVn1GnoPlODpsfmx,spotify:track:5IZHpZCVn1GnoPlODpsfmx,https://api.spotify.com/v1/tracks/5IZHpZCVn1GnoPlODpsfmx,https://api.spotify.com/v1/audio-analysis/5IZHpZCVn1GnoPlODpsfmx,278173,4,Lost Wisdom,Det Som Engang Var,1993,Burzum,38
0.368,0.174,7,-12.633,1,0.0316,0.415,0.854,0.233,0.0389,79.992,audio_features,7tp3A1WCz6GdHl8ejnM3Qf,spotify:track:7tp3A1WCz6GdHl8ejnM3Qf,https://api.spotify.com/v1/tracks/7tp3A1WCz6GdHl8ejnM3Qf,https://api.spotify.com/v1/audio-analysis/7tp3A1WCz6GdHl8ejnM3Qf,291067,4,Ham Som Reiste,Det Som Engang Var,1993,Burzum,38
0.101,0.358,5,-10.159,1,0.0395,0.0115,0.927,0.155,0.462,71.603,audio_features,2JoU1RWSBnzK012eSjLnjU,spotify:track:2JoU1RWSBnzK012eSjLnjU,https://api.spotify.com/v1/tracks/2JoU1RWSBnzK012eSjLnjU,https://api.spotify.com/v1/audio-analysis/2JoU1RWSBnzK012eSjLnjU,230733,4,Naar Himmelen Klarner,Det Som Engang Var,1993,Burzum,38
0.152,0.658,11,-10.156,0,0.0443,1.99e-05,0.909,0.373,0.185,135.286,audio_features,3TZfkVcRYZtqX97udQlObE,spotify:track:3TZfkVcRYZtqX97udQlObE,https://api.spotify.com/v1/tracks/3TZfkVcRYZtqX97udQlObE,https://api.spotify.com/v1/audio-analysis/3TZfkVcRYZtqX97udQlObE,576827,4,Snu Mikrokosmos Tegn,Det Som Engang Var,1993,Burzum,38
0.16,0.202,0,-14.047,1,0.0327,0.0946,0.91,0.0659,0.0552,91.774,audio_features,0W2NhUHvgB8qaH00ePSyie,spotify:track:0W2NhUHvgB8qaH00ePSyie,https://api.spotify.com/v1/tracks/0W2NhUHvgB8qaH00ePSyie,https://api.spotify.com/v1/audio-analysis/0W2NhUHvgB8qaH00ePSyie,136973,3,Svarte Troner,Det Som Engang Var,1993,Burzum,38
0.089,0.605,2,-6.038,1,0.07,4.58e-06,0.781,0.0875,0.276,87.023,audio_features,26SBcnUwVH7EaFabiyzATV,spotify:track:26SBcnUwVH7EaFabiyzATV,https://api.spotify.com/v1/tracks/26SBcnUwVH7EaFabiyzATV,https://api.spotify.com/v1/audio-analysis/26SBcnUwVH7EaFabiyzATV,281013,4,Axiom Heroine,Engram,2009,Beherit,0
0.395,0.774,2,-5.315,1,0.0614,0,0.482,0.214,0.285,119.935,audio_features,5zlRZDxzSGBry7ahfYcqk4,spotify:track:5zlRZDxzSGBry7ahfYcqk4,https://api.spotify.com/v1/tracks/5zlRZDxzSGBry7ahfYcqk4,https://api.spotify.com/v1/audio-analysis/5zlRZDxzSGBry7ahfYcqk4,184907,4,Destroyer of Thousand Worlds,Engram,2009,Beherit,0
0.385,0.845,2,-5.164,1,0.0788,0,0.845,0.288,0.16,120.01,audio_features,3vteE9SJGxmqgZyW8NmISB,spotify:track:3vteE9SJGxmqgZyW8NmISB,https://api.spotify.com/v1/tracks/3vteE9SJGxmqgZyW8NmISB,https://api.spotify.com/v1/audio-analysis/3vteE9SJGxmqgZyW8NmISB,213040,4,All in Satan,Engram,2009,Beherit,0
0.363,0.806,10,-8.573,1,0.0532,0.00068,0.724,0.122,0.343,115.106,audio_features,22FaRaCZ0FHiRzAsBrIHsE,spotify:track:22FaRaCZ0FHiRzAsBrIHsE,https://api.spotify.com/v1/tracks/22FaRaCZ0FHiRzAsBrIHsE,https://api.spotify.com/v1/audio-analysis/22FaRaCZ0FHiRzAsBrIHsE,435613,4,Pagan Moon,Engram,2009,Beherit,0
0.198,0.56,2,-5.062,1,0.0552,1.82e-05,0.661,0.354,0.0393,120.425,audio_features,1St4kprUxCGC5sYfLo94Ej,spotify:track:1St4kprUxCGC5sYfLo94Ej,https://api.spotify.com/v1/tracks/1St4kprUxCGC5sYfLo94Ej,https://api.spotify.com/v1/audio-analysis/1St4kprUxCGC5sYfLo94Ej,284400,3,Pimeyden Henki,Engram,2009,Beherit,0
0.176,0.81,2,-5.887,1,0.0708,2.47e-05,0.0497,0.401,0.0664,149.663,audio_features,7GNy1F0g7bgZ5gfmWqgNJ3,spotify:track:7GNy1F0g7bgZ5gfmWqgNJ3,https://api.spotify.com/v1/tracks/7GNy1F0g7bgZ5gfmWqgNJ3,https://api.spotify.com/v1/audio-analysis/7GNy1F0g7bgZ5gfmWqgNJ3,266747,4,Suck My Blood,Engram,2009,Beherit,0
0.268,0.682,2,-6.907,1,0.0377,0.00264,0.588,0.101,0.0377,180.228,audio_features,7ymkANwRdeDx1NDDaHaxNt,spotify:track:7ymkANwRdeDx1NDDaHaxNt,https://api.spotify.com/v1/tracks/7ymkANwRdeDx1NDDaHaxNt,https://api.spotify.com/v1/audio-analysis/7ymkANwRdeDx1NDDaHaxNt,915013,3,Demon Advance,Engram,2009,Beherit,0
0.19,0.947,11,-9.543,0,0.154,2.53e-06,0.914,0.152,0.0925,85.021,audio_features,0gB9KZHQkecp859SqO6rMh,spotify:track:0gB9KZHQkecp859SqO6rMh,https://api.spotify.com/v1/tracks/0gB9KZHQkecp859SqO6rMh,https://api.spotify.com/v1/audio-analysis/0gB9KZHQkecp859SqO6rMh,267760,4,This Disgrace of God,Infernal Warriors of Death,2011,Blaspherian,9
0.182,0.97,11,-9.06,1,0.135,1.07e-06,0.923,0.121,0.25,154.695,audio_features,383vf4Mru3Ck3RZcHpM6hS,spotify:track:383vf4Mru3Ck3RZcHpM6hS,https://api.spotify.com/v1/tracks/383vf4Mru3Ck3RZcHpM6hS,https://api.spotify.com/v1/audio-analysis/383vf4Mru3Ck3RZcHpM6hS,215160,4,Desecration Eternal,Infernal Warriors of Death,2011,Blaspherian,9
0.13,0.961,7,-8.922,1,0.166,1.44e-06,0.923,0.132,0.129,70.44,audio_features,2KhshW5XqSdOcKLlwfbe4a,spotify:track:2KhshW5XqSdOcKLlwfbe4a,https://api.spotify.com/v1/tracks/2KhshW5XqSdOcKLlwfbe4a,https://api.spotify.com/v1/audio-analysis/2KhshW5XqSdOcKLlwfbe4a,248907,3,Sworn to Death and Evil,Infernal Warriors of Death,2011,Blaspherian,9
0.157,0.973,1,-9.527,0,0.151,1.1e-06,0.925,0.0861,0.148,82.543,audio_features,5uQNFWtXzJG1hcJB6VviFd,spotify:track:5uQNFWtXzJG1hcJB6VviFd,https://api.spotify.com/v1/tracks/5uQNFWtXzJG1hcJB6VviFd,https://api.spotify.com/v1/audio-analysis/5uQNFWtXzJG1hcJB6VviFd,284587,3,Lies of the Cross,Infernal Warriors of Death,2011,Blaspherian,9
0.228,0.984,11,-8.765,0,0.133,1.03e-06,0.93,0.128,0.19,127.325,audio_features,7aByELrCix1I4UbmZdj1Ia,spotify:track:7aByELrCix1I4UbmZdj1Ia,https://api.spotify.com/v1/tracks/7aByELrCix1I4UbmZdj1Ia,https://api.spotify.com/v1/audio-analysis/7aByELrCix1I4UbmZdj1Ia,296453,4,Infernal Warriors of Death,Infernal Warriors of Death,2011,Blaspherian,9
0.212,0.984,3,-9.042,0,0.139,1.46e-06,0.932,0.118,0.0552,136.517,audio_features,7bDL43LX1w9LfJDREjozNF,spotify:track:7bDL43LX1w9LfJDREjozNF,https://api.spotify.com/v1/tracks/7bDL43LX1w9LfJDREjozNF,https://api.spotify.com/v1/audio-analysis/7bDL43LX1w9LfJDREjozNF,273627,4,In the Shadow of His Blasphemous Glory,Infernal Warriors of Death,2011,Blaspherian,9
0.196,0.973,6,-8.719,1,0.157,1.23e-06,0.925,0.197,0.104,136.212,audio_features,6QXc25IOAOXMh7HiQfUUg2,spotify:track:6QXc25IOAOXMh7HiQfUUg2,https://api.spotify.com/v1/tracks/6QXc25IOAOXMh7HiQfUUg2,https://api.spotify.com/v1/audio-analysis/6QXc25IOAOXMh7HiQfUUg2,304320,4,Invoking Abomination,Infernal Warriors of Death,2011,Blaspherian,9
0.166,0.972,6,-9.107,1,0.14,1.1e-06,0.917,0.138,0.0547,149.946,audio_features,42CWl2GMHuqPEUmUWiID9O,spotify:track:42CWl2GMHuqPEUmUWiID9O,https://api.spotify.com/v1/tracks/42CWl2GMHuqPEUmUWiID9O,https://api.spotify.com/v1/audio-analysis/42CWl2GMHuqPEUmUWiID9O,302027,4,Exalted in Unspeakable Evil,Infernal Warriors of Death,2011,Blaspherian,9
0.164,0.889,9,-6.827,1,0.0962,2.3e-05,0.0123,0.155,0.262,176.313,audio_features,5iIF0locYCmK7I90OMCs2I,spotify:track:5iIF0locYCmK7I90OMCs2I,https://api.spotify.com/v1/tracks/5iIF0locYCmK7I90OMCs2I,https://api.spotify.com/v1/audio-analysis/5iIF0locYCmK7I90OMCs2I,189267,4,Evil Has No Boundaries,Show No Mercy,1983,Slayer,52
0.342,0.937,0,-6.756,1,0.0726,6.09e-06,0.582,0.221,0.368,119.48,audio_features,6Tjr3224DVeSWdq6dXgD6A,spotify:track:6Tjr3224DVeSWdq6dXgD6A,https://api.spotify.com/v1/tracks/6Tjr3224DVeSWdq6dXgD6A,https://api.spotify.com/v1/audio-analysis/6Tjr3224DVeSWdq6dXgD6A,169533,4,The Antichrist,Show No Mercy,1983,Slayer,52
0.125,0.737,0,-7.349,1,0.0868,1.37e-05,0.441,0.0754,0.19,189.674,audio_features,4JDFs0oRsOKAu8mQEkSFbQ,spotify:track:4JDFs0oRsOKAu8mQEkSFbQ,https://api.spotify.com/v1/tracks/4JDFs0oRsOKAu8mQEkSFbQ,https://api.spotify.com/v1/audio-analysis/4JDFs0oRsOKAu8mQEkSFbQ,216933,4,Die by the Sword,Show No Mercy,1983,Slayer,52
0.199,0.903,8,-7.997,1,0.0991,3.49e-06,0.532,0.408,0.207,92.262,audio_features,5xFqDS7kANSCyzne6yqjIV,spotify:track:5xFqDS7kANSCyzne6yqjIV,https://api.spotify.com/v1/tracks/5xFqDS7kANSCyzne6yqjIV,https://api.spotify.com/v1/audio-analysis/5xFqDS7kANSCyzne6yqjIV,217333,4,Fight Till Death,Show No Mercy,1983,Slayer,52
0.13,0.857,9,-8.366,0,0.0678,1.71e-05,0.563,0.105,0.161,166.231,audio_features,4C74AnY1AehCfsDaoPfsGs,spotify:track:4C74AnY1AehCfsDaoPfsGs,https://api.spotify.com/v1/tracks/4C74AnY1AehCfsDaoPfsGs,https://api.spotify.com/v1/audio-analysis/4C74AnY1AehCfsDaoPfsGs,293133,4,Metal Storm / Face the Slayer,Show No Mercy,1983,Slayer,52
0.148,0.908,9,-7.336,1,0.117,4.66e-06,0.614,0.0723,0.0707,93.888,audio_features,4cJhBmeJ7KiBeuy7oxRnZ3,spotify:track:4cJhBmeJ7KiBeuy7oxRnZ3,https://api.spotify.com/v1/tracks/4cJhBmeJ7KiBeuy7oxRnZ3,https://api.spotify.com/v1/audio-analysis/4cJhBmeJ7KiBeuy7oxRnZ3,243360,4,Black Magic,Show No Mercy,1983,Slayer,52
0.366,0.898,0,-6.802,1,0.0946,2.91e-05,0.106,0.148,0.284,123.408,audio_features,0FIfE6HtFAhaTSEUevpwSA,spotify:track:0FIfE6HtFAhaTSEUevpwSA,https://api.spotify.com/v1/tracks/0FIfE6HtFAhaTSEUevpwSA,https://api.spotify.com/v1/audio-analysis/0FIfE6HtFAhaTSEUevpwSA,225333,4,Tormentor,Show No Mercy,1983,Slayer,52
0.199,0.905,0,-7.878,1,0.0894,3.04e-06,0.809,0.315,0.497,178.935,audio_features,1hxRYWApbzvGOXeDdw1Wkv,spotify:track:1hxRYWApbzvGOXeDdw1Wkv,https://api.spotify.com/v1/tracks/1hxRYWApbzvGOXeDdw1Wkv,https://api.spotify.com/v1/audio-analysis/1hxRYWApbzvGOXeDdw1Wkv,152173,4,The Final Command,Show No Mercy,1983,Slayer,52
0.248,0.86,0,-7.642,1,0.0887,7.83e-06,0.527,0.262,0.254,135.452,audio_features,12GarzM4HiVj6qtWCC8GyN,spotify:track:12GarzM4HiVj6qtWCC8GyN,https://api.spotify.com/v1/tracks/12GarzM4HiVj6qtWCC8GyN,https://api.spotify.com/v1/audio-analysis/12GarzM4HiVj6qtWCC8GyN,209267,4,Crionics,Show No Mercy,1983,Slayer,52
0.35,0.901,0,-6.623,1,0.0912,1.14e-05,0.0485,0.677,0.207,91.212,audio_features,2zjjEHWom4stFa9YX6g0AN,spotify:track:2zjjEHWom4stFa9YX6g0AN,https://api.spotify.com/v1/tracks/2zjjEHWom4stFa9YX6g0AN,https://api.spotify.com/v1/audio-analysis/2zjjEHWom4stFa9YX6g0AN,186000,4,Show No Mercy,Show No Mercy,1983,Slayer,52
0.314,0.991,5,-3.852,0,0.349,0.000139,0.0652,0.11,0.0396,138.777,audio_features,1HNFInFeXqddmDRqvlelGQ,spotify:track:1HNFInFeXqddmDRqvlelGQ,https://api.spotify.com/v1/tracks/1HNFInFeXqddmDRqvlelGQ,https://api.spotify.com/v1/audio-analysis/1HNFInFeXqddmDRqvlelGQ,298533,4,South Of Heaven,South Of Heaven,1988,Slayer,0
0.3,0.988,11,-3.39,1,0.0946,1.3e-05,0.513,0.12,0.197,98.313,audio_features,6ihVxtXLXTIxYTG7bIt4L8,spotify:track:6ihVxtXLXTIxYTG7bIt4L8,https://api.spotify.com/v1/tracks/6ihVxtXLXTIxYTG7bIt4L8,https://api.spotify.com/v1/audio-analysis/6ihVxtXLXTIxYTG7bIt4L8,186573,4,Silent Scream,South Of Heaven,1988,Slayer,0
0.432,0.986,1,-4.39,0,0.118,5.14e-05,0.196,0.128,0.131,114.189,audio_features,6SE9KrXdmDcE4X1NPcEPTB,spotify:track:6SE9KrXdmDcE4X1NPcEPTB,https://api.spotify.com/v1/tracks/6SE9KrXdmDcE4X1NPcEPTB,https://api.spotify.com/v1/audio-analysis/6SE9KrXdmDcE4X1NPcEPTB,230000,4,Live Undead,South Of Heaven,1988,Slayer,0
0.361,0.991,0,-3.849,1,0.0548,0.000166,0.85,0.173,0.496,104.099,audio_features,4NXd2kKjRDi4hDCSysBNA4,spotify:track:4NXd2kKjRDi4hDCSysBNA4,https://api.spotify.com/v1/tracks/4NXd2kKjRDi4hDCSysBNA4,https://api.spotify.com/v1/audio-analysis/4NXd2kKjRDi4hDCSysBNA4,194693,4,Behind The Crooked Cross,South Of Heaven,1988,Slayer,0
0.36,0.997,8,-2.954,1,0.101,0.000587,0.61,0.0974,0.265,148.05,audio_features,1rb29jPT0U5arzENzgbHHq,spotify:track:1rb29jPT0U5arzENzgbHHq,https://api.spotify.com/v1/tracks/1rb29jPT0U5arzENzgbHHq,https://api.spotify.com/v1/audio-analysis/1rb29jPT0U5arzENzgbHHq,245133,4,Mandatory Suicide,South Of Heaven,1988,Slayer,0
0.298,0.992,11,-3.371,0,0.115,0.000697,0.0346,0.318,0.193,98.019,audio_features,19lfEH7gHrNt3Qh7kC9uNG,spotify:track:19lfEH7gHrNt3Qh7kC9uNG,https://api.spotify.com/v1/tracks/19lfEH7gHrNt3Qh7kC9uNG,https://api.spotify.com/v1/audio-analysis/19lfEH7gHrNt3Qh7kC9uNG,233427,4,Ghosts Of War,South Of Heaven,1988,Slayer,0
0.349,0.985,5,-3.885,0,0.0801,0.000867,0.445,0.12,0.323,182.016,audio_features,6MidNaimi47KViS08G8rk5,spotify:track:6MidNaimi47KViS08G8rk5,https://api.spotify.com/v1/tracks/6MidNaimi47KViS08G8rk5,https://api.spotify.com/v1/audio-analysis/6MidNaimi47KViS08G8rk5,200213,4,Read Between The Lies,South Of Heaven,1988,Slayer,0
0.309,0.995,6,-3.934,1,0.1,9.55e-05,0.414,0.0991,0.379,104.475,audio_features,5Hnxg0XmR8FlrZY7kNWZGv,spotify:track:5Hnxg0XmR8FlrZY7kNWZGv,https://api.spotify.com/v1/tracks/5Hnxg0XmR8FlrZY7kNWZGv,https://api.spotify.com/v1/audio-analysis/5Hnxg0XmR8FlrZY7kNWZGv,182000,4,Cleanse The Soul,South Of Heaven,1988,Slayer,0
0.373,0.979,1,-3.697,1,0.103,4.5e-05,0.225,0.0352,0.166,104.205,audio_features,3sTaTWeSUZlFyrLrXwKfSp,spotify:track:3sTaTWeSUZlFyrLrXwKfSp,https://api.spotify.com/v1/tracks/3sTaTWeSUZlFyrLrXwKfSp,https://api.spotify.com/v1/audio-analysis/3sTaTWeSUZlFyrLrXwKfSp,155200,3,Dissident Aggressor,South Of Heaven,1988,Slayer,0
0.414,0.968,10,-4.009,1,0.121,0.0003,0.149,0.204,0.243,77.13,audio_features,1cvYrBR7FZ2u7SeSXCWaHS,spotify:track:1cvYrBR7FZ2u7SeSXCWaHS,https://api.spotify.com/v1/tracks/1cvYrBR7FZ2u7SeSXCWaHS,https://api.spotify.com/v1/audio-analysis/1cvYrBR7FZ2u7SeSXCWaHS,289027,4,Spill The Blood,South Of Heaven,1988,Slayer,0
0.258,0.929,4,-9.571,0,0.0688,0.00972,0.414,0.34,0.494,138.346,audio_features,0XazvXRtIb75Ljr6OjQGmX,spotify:track:0XazvXRtIb75Ljr6OjQGmX,https://api.spotify.com/v1/tracks/0XazvXRtIb75Ljr6OjQGmX,https://api.spotify.com/v1/audio-analysis/0XazvXRtIb75Ljr6OjQGmX,312760,4,A Dangerous Meeting,Don't Break the Oath,1984,Mercyful Fate,44
0.254,0.884,4,-8.945,0,0.0728,0.000176,0.751,0.75,0.402,128.906,audio_features,3IrH9dmtNC9pqpZoK1kbI2,spotify:track:3IrH9dmtNC9pqpZoK1kbI2,https://api.spotify.com/v1/tracks/3IrH9dmtNC9pqpZoK1kbI2,https://api.spotify.com/v1/audio-analysis/3IrH9dmtNC9pqpZoK1kbI2,381173,4,Nightmare,Don't Break the Oath,1984,Mercyful Fate,44
0.274,0.896,11,-9.057,0,0.0911,0.000104,0.806,0.385,0.242,104.47,audio_features,4M71qVOAhupXG0yNLTgBKQ,spotify:track:4M71qVOAhupXG0yNLTgBKQ,https://api.spotify.com/v1/tracks/4M71qVOAhupXG0yNLTgBKQ,https://api.spotify.com/v1/audio-analysis/4M71qVOAhupXG0yNLTgBKQ,296827,4,Desecration of Souls,Don't Break the Oath,1984,Mercyful Fate,44
0.21,0.933,7,-7.831,1,0.0907,0.00533,0.855,0.12,0.324,136.842,audio_features,27XJj7XPpCJR1fkxP2gYqq,spotify:track:27XJj7XPpCJR1fkxP2gYqq,https://api.spotify.com/v1/tracks/27XJj7XPpCJR1fkxP2gYqq,https://api.spotify.com/v1/audio-analysis/27XJj7XPpCJR1fkxP2gYqq,301733,4,Night of the Unborn,Don't Break the Oath,1984,Mercyful Fate,44
0.15,0.871,4,-10.297,0,0.126,0.000329,0.84,0.0707,0.145,168.656,audio_features,6cDxHQvtVo6sxRbSUWZf5C,spotify:track:6cDxHQvtVo6sxRbSUWZf5C,https://api.spotify.com/v1/tracks/6cDxHQvtVo6sxRbSUWZf5C,https://api.spotify.com/v1/audio-analysis/6cDxHQvtVo6sxRbSUWZf5C,454040,4,The Oath,Don't Break the Oath,1984,Mercyful Fate,44
0.455,0.804,2,-8.529,1,0.0385,0.000235,0.598,0.516,0.756,125.817,audio_features,4JyGt7JDtJcsYiyC3hJX70,spotify:track:4JyGt7JDtJcsYiyC3hJX70,https://api.spotify.com/v1/tracks/4JyGt7JDtJcsYiyC3hJX70,https://api.spotify.com/v1/audio-analysis/4JyGt7JDtJcsYiyC3hJX70,189627,4,Gypsy,Don't Break the Oath,1984,Mercyful Fate,44
0.385,0.737,11,-9.572,0,0.0418,0.00329,0.671,0.369,0.56,145.463,audio_features,58AL527AhwgE34h0IoK1iy,spotify:track:58AL527AhwgE34h0IoK1iy,https://api.spotify.com/v1/tracks/58AL527AhwgE34h0IoK1iy,https://api.spotify.com/v1/audio-analysis/58AL527AhwgE34h0IoK1iy,246440,4,Welcome Princess of Hell,Don't Break the Oath,1984,Mercyful Fate,44
0.247,0.264,11,-17.596,0,0.0398,0.636,0.989,0.63,0.16,118.971,audio_features,5ZRREWTmK9Cnacem7Y9ahH,spotify:track:5ZRREWTmK9Cnacem7Y9ahH,https://api.spotify.com/v1/tracks/5ZRREWTmK9Cnacem7Y9ahH,https://api.spotify.com/v1/audio-analysis/5ZRREWTmK9Cnacem7Y9ahH,93693,1,To One Far Away,Don't Break the Oath,1984,Mercyful Fate,44
0.256,0.808,4,-9.911,0,0.0563,0.0008,0.645,0.736,0.433,133.942,audio_features,5Gw2bQMgRUdyCV2O1JtqKa,spotify:track:5Gw2bQMgRUdyCV2O1JtqKa,https://api.spotify.com/v1/tracks/5Gw2bQMgRUdyCV2O1JtqKa,https://api.spotify.com/v1/audio-analysis/5Gw2bQMgRUdyCV2O1JtqKa,318467,4,Come to the Sabbath,Don't Break the Oath,1984,Mercyful Fate,44
0.282,0.905,0,-9.455,1,0.114,0.000278,0.375,0.0894,0.554,133.837,audio_features,6LGoJAyN1xAqF3VJZt0MKx,spotify:track:6LGoJAyN1xAqF3VJZt0MKx,https://api.spotify.com/v1/tracks/6LGoJAyN1xAqF3VJZt0MKx,https://api.spotify.com/v1/audio-analysis/6LGoJAyN1xAqF3VJZt0MKx,284960,4,Evil,Melissa,1983,Mercyful Fate,48
0.297,0.798,4,-9.999,1,0.0782,0.000113,0.0772,0.132,0.544,137.397,audio_features,2H4Uh7c159cJBmrbekZFFe,spotify:track:2H4Uh7c159cJBmrbekZFFe,https://api.spotify.com/v1/tracks/2H4Uh7c159cJBmrbekZFFe,https://api.spotify.com/v1/audio-analysis/2H4Uh7c159cJBmrbekZFFe,237107,4,Curse of the Pharaohs,Melissa,1983,Mercyful Fate,48
0.232,0.814,7,-9.849,1,0.111,0.0311,0.555,0.184,0.338,144.473,audio_features,1tDSa6NFG1DicivflWxD3V,spotify:track:1tDSa6NFG1DicivflWxD3V,https://api.spotify.com/v1/tracks/1tDSa6NFG1DicivflWxD3V,https://api.spotify.com/v1/audio-analysis/1tDSa6NFG1DicivflWxD3V,311627,4,Into the Coven,Melissa,1983,Mercyful Fate,48
0.316,0.853,2,-10.096,1,0.179,0.00221,0.922,0.196,0.485,125.501,audio_features,0WxnojQOnvn7UX8jFlWadE,spotify:track:0WxnojQOnvn7UX8jFlWadE,https://api.spotify.com/v1/tracks/0WxnojQOnvn7UX8jFlWadE,https://api.spotify.com/v1/audio-analysis/0WxnojQOnvn7UX8jFlWadE,322907,4,At the Sound of the Demon Bell,Melissa,1983,Mercyful Fate,48
