danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album,year,artist,album_popularity
0.35,0.139,0,-17.423,1,0.0325,0.345,0.00971,0.126,0.0339,105.446,audio_features,6lw0MORub69eV8huGnrcXR,spotify:track:6lw0MORub69eV8huGnrcXR,https://api.spotify.com/v1/tracks/6lw0MORub69eV8huGnrcXR,https://api.spotify.com/v1/audio-analysis/6lw0MORub69eV8huGnrcXR,706173,4,The End - Mono; 2017 Remaster,The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.31,0.64,9,-12.311,1,0.167,0.96,0.376,0.905,0.553,182.218,audio_features,5CRZy4uDcxQaIclRcPMsib,spotify:track:5CRZy4uDcxQaIclRcPMsib,https://api.spotify.com/v1/tracks/5CRZy4uDcxQaIclRcPMsib,https://api.spotify.com/v1/audio-analysis/5CRZy4uDcxQaIclRcPMsib,215333,4,"Break on Through (To the Other Side) - Live at the Matrix, 3/7/1967",The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.631,0.384,9,-12.419,1,0.0538,0.901,0.00014,0.549,0.867,120.275,audio_features,2kzpx9sxP1O3lnPS8oHhyS,spotify:track:2kzpx9sxP1O3lnPS8oHhyS,https://api.spotify.com/v1/tracks/2kzpx9sxP1O3lnPS8oHhyS,https://api.spotify.com/v1/audio-analysis/2kzpx9sxP1O3lnPS8oHhyS,245547,4,"Soul Kitchen - Live at the Matrix, 3/7/1967",The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.364,0.313,3,-14.788,1,0.0584,0.895,0.000112,0.664,0.308,176.175,audio_features,5ZpyZdPo1gNWHUEilrLlQT,spotify:track:5ZpyZdPo1gNWHUEilrLlQT,https://api.spotify.com/v1/tracks/5ZpyZdPo1gNWHUEilrLlQT,https://api.spotify.com/v1/audio-analysis/5ZpyZdPo1gNWHUEilrLlQT,187320,4,"The Crystal Ship - Live at the Matrix, 3/7/1967",The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.609,0.375,2,-14.285,1,0.042,0.936,2.07e-06,0.088,0.755,113.257,audio_features,5dh3CviXZe1a3c8chg7lU9,spotify:track:5dh3CviXZe1a3c8chg7lU9,https://api.spotify.com/v1/tracks/5dh3CviXZe1a3c8chg7lU9,https://api.spotify.com/v1/audio-analysis/5dh3CviXZe1a3c8chg7lU9,174227,4,"Twentieth Century Fox - Live at the Matrix, 3/7/1967",The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.522,0.267,9,-16.249,0,0.306,0.931,0.00095,0.0893,0.74,171.172,audio_features,6JK9d5kqm7NWSK7gbb1smS,spotify:track:6JK9d5kqm7NWSK7gbb1smS,https://api.spotify.com/v1/tracks/6JK9d5kqm7NWSK7gbb1smS,https://api.spotify.com/v1/audio-analysis/6JK9d5kqm7NWSK7gbb1smS,243120,4,"Alabama Song (Whisky Bar) - Live at the Matrix, 3/7/1967",The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.439,0.586,4,-12.266,0,0.0462,0.903,0.0112,0.203,0.5,127.198,audio_features,0SePSCZcI26fNTEZtR912R,spotify:track:0SePSCZcI26fNTEZtR912R,https://api.spotify.com/v1/tracks/0SePSCZcI26fNTEZtR912R,https://api.spotify.com/v1/audio-analysis/0SePSCZcI26fNTEZtR912R,531960,4,"Light My Fire - Live at the Matrix, 3/7/1967",The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.471,0.422,9,-12.232,1,0.0602,0.942,0.000111,0.247,0.152,167.888,audio_features,7tMvVYsndyGtR3YW2BaR6V,spotify:track:7tMvVYsndyGtR3YW2BaR6V,https://api.spotify.com/v1/tracks/7tMvVYsndyGtR3YW2BaR6V,https://api.spotify.com/v1/audio-analysis/7tMvVYsndyGtR3YW2BaR6V,344613,4,"Back Door Man - Live at the Matrix, 3/7/1967",The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.351,0.212,2,-15.985,0,0.0453,0.919,0.00872,0.521,0.143,116.247,audio_features,3SYk6cNbuNL8vs2iDJs92O,spotify:track:3SYk6cNbuNL8vs2iDJs92O,https://api.spotify.com/v1/tracks/3SYk6cNbuNL8vs2iDJs92O,https://api.spotify.com/v1/audio-analysis/3SYk6cNbuNL8vs2iDJs92O,854640,4,"The End - Live at the Matrix, 3/7/1967",The Doors (50th Anniversary Deluxe Edition),2017,The Doors,52
0.751,0.709,8,-7.291,0,0.037,0.0149,0.108,0.176,0.795,118.249,audio_features,3uqxwLp7Hs9sJhm4uVF8li,spotify:track:3uqxwLp7Hs9sJhm4uVF8li,https://api.spotify.com/v1/tracks/3uqxwLp7Hs9sJhm4uVF8li,https://api.spotify.com/v1/audio-analysis/3uqxwLp7Hs9sJhm4uVF8li,259267,4,The Changeling,L.A. Woman,1971,The Doors,70
0.564,0.587,4,-7.393,0,0.0316,0.0573,0.00485,0.0416,0.966,147.462,audio_features,3MFFDRC4wTN9JNGtzXsZlN,spotify:track:3MFFDRC4wTN9JNGtzXsZlN,https://api.spotify.com/v1/tracks/3MFFDRC4wTN9JNGtzXsZlN,https://api.spotify.com/v1/audio-analysis/3MFFDRC4wTN9JNGtzXsZlN,198467,4,Love Her Madly,L.A. Woman,1971,The Doors,70
0.813,0.376,4,-7.941,1,0.0411,0.208,5.52e-05,0.0622,0.634,122.635,audio_features,1E7qCptwRPfvZrIDyDDgjh,spotify:track:1E7qCptwRPfvZrIDyDDgjh,https://api.spotify.com/v1/tracks/1E7qCptwRPfvZrIDyDDgjh,https://api.spotify.com/v1/audio-analysis/1E7qCptwRPfvZrIDyDDgjh,279867,4,Been down so Long,L.A. Woman,1971,The Doors,70
0.573,0.121,4,-16.014,1,0.0453,0.738,0.0273,0.105,0.463,71.642,audio_features,2Sjez1CwJv8Pz018CxKjWa,spotify:track:2Sjez1CwJv8Pz018CxKjWa,https://api.spotify.com/v1/tracks/2Sjez1CwJv8Pz018CxKjWa,https://api.spotify.com/v1/audio-analysis/2Sjez1CwJv8Pz018CxKjWa,249533,4,Cars Hiss by My Window,L.A. Woman,1971,The Doors,70
0.354,0.731,2,-9.178,1,0.0381,0.0817,0.00119,0.115,0.698,170.64,audio_features,6DmfWj5kOa1fX8AwN9byOn,spotify:track:6DmfWj5kOa1fX8AwN9byOn,https://api.spotify.com/v1/tracks/6DmfWj5kOa1fX8AwN9byOn,https://api.spotify.com/v1/audio-analysis/6DmfWj5kOa1fX8AwN9byOn,471160,4,L.A. Woman,L.A. Woman,1971,The Doors,70
0.425,0.541,6,-12.194,1,0.0388,0.0649,0.0233,0.0798,0.153,132.012,audio_features,4RE79d7ACKfTPC7qE65xpi,spotify:track:4RE79d7ACKfTPC7qE65xpi,https://api.spotify.com/v1/tracks/4RE79d7ACKfTPC7qE65xpi,https://api.spotify.com/v1/audio-analysis/4RE79d7ACKfTPC7qE65xpi,274907,4,L'America,L.A. Woman,1971,The Doors,70
0.453,0.59,7,-10.393,1,0.0304,0.099,0.004,0.0882,0.824,172.028,audio_features,4nKmlUaUiUN4rpMGYnUPAu,spotify:track:4nKmlUaUiUN4rpMGYnUPAu,https://api.spotify.com/v1/tracks/4nKmlUaUiUN4rpMGYnUPAu,https://api.spotify.com/v1/audio-analysis/4nKmlUaUiUN4rpMGYnUPAu,190200,4,Hyacinth House,L.A. Woman,1971,The Doors,70
0.813,0.473,9,-9.645,1,0.0451,0.315,3.08e-05,0.24,0.835,80.133,audio_features,14qbY7LbhcXwECCGqH2z7U,spotify:track:14qbY7LbhcXwECCGqH2z7U,https://api.spotify.com/v1/tracks/14qbY7LbhcXwECCGqH2z7U,https://api.spotify.com/v1/audio-analysis/14qbY7LbhcXwECCGqH2z7U,298973,4,Crawling King Snake,L.A. Woman,1971,The Doors,70
0.78,0.693,9,-9.429,1,0.0487,0.0551,0.128,0.0463,0.899,119.476,audio_features,6ieXnWm8uineF8k9Ugn5DG,spotify:track:6ieXnWm8uineF8k9Ugn5DG,https://api.spotify.com/v1/tracks/6ieXnWm8uineF8k9Ugn5DG,https://api.spotify.com/v1/audio-analysis/6ieXnWm8uineF8k9Ugn5DG,253973,4,The WASP (Texas Radio and the Big Beat),L.A. Woman,1971,The Doors,70
0.549,0.722,11,-11.729,0,0.0283,0.25,0.0138,0.11,0.716,103.885,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,434720,4,Riders on the Storm,L.A. Woman,1971,The Doors,70
0.542,0.974,11,-4.713,1,0.0525,0.000102,0.00127,0.301,0.501,114.067,audio_features,3sj8vanUG3a2leRLXwmtuo,spotify:track:3sj8vanUG3a2leRLXwmtuo,https://api.spotify.com/v1/tracks/3sj8vanUG3a2leRLXwmtuo,https://api.spotify.com/v1/audio-analysis/3sj8vanUG3a2leRLXwmtuo,244880,4,Jenny Was A Friend Of Mine,Hot Fuss,2004,The Killers,66
0.355,0.918,1,-4.36,1,0.0746,0.00119,0,0.0971,0.24,148.114,audio_features,3n3Ppam7vgaVa1iaRUc9Lp,spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,https://api.spotify.com/v1/tracks/3n3Ppam7vgaVa1iaRUc9Lp,https://api.spotify.com/v1/audio-analysis/3n3Ppam7vgaVa1iaRUc9Lp,222200,4,Mr. Brightside,Hot Fuss,2004,The Killers,66
0.352,0.972,3,-3.39,0,0.13,0.000379,0.0195,0.168,0.371,125.102,audio_features,1jUT2mNIfOYH1m5KLV2UbY,spotify:track:1jUT2mNIfOYH1m5KLV2UbY,https://api.spotify.com/v1/tracks/1jUT2mNIfOYH1m5KLV2UbY,https://api.spotify.com/v1/audio-analysis/1jUT2mNIfOYH1m5KLV2UbY,235173,4,Smile Like You Mean It,Hot Fuss,2004,The Killers,66
0.502,0.972,10,-3.96,0,0.0793,6.78e-05,0.000702,0.0627,0.729,138.019,audio_features,3twNvmDtFQtAd5gMKedhLD,spotify:track:3twNvmDtFQtAd5gMKedhLD,https://api.spotify.com/v1/tracks/3twNvmDtFQtAd5gMKedhLD,https://api.spotify.com/v1/audio-analysis/3twNvmDtFQtAd5gMKedhLD,197280,4,Somebody Told Me,Hot Fuss,2004,The Killers,66
0.552,0.71,6,-6.925,1,0.0425,0.00164,5.07e-06,0.116,0.206,118.276,audio_features,0OpSYP9Oly3SqmeIgiRnzT,spotify:track:0OpSYP9Oly3SqmeIgiRnzT,https://api.spotify.com/v1/tracks/0OpSYP9Oly3SqmeIgiRnzT,https://api.spotify.com/v1/audio-analysis/0OpSYP9Oly3SqmeIgiRnzT,301747,4,All These Things That I've Done,Hot Fuss,2004,The Killers,66
0.505,0.546,1,-5.028,0,0.0257,0.243,0.00718,0.186,0.685,84.115,audio_features,4MHGXPNVMx9tp8WEaex15z,spotify:track:4MHGXPNVMx9tp8WEaex15z,https://api.spotify.com/v1/tracks/4MHGXPNVMx9tp8WEaex15z,https://api.spotify.com/v1/audio-analysis/4MHGXPNVMx9tp8WEaex15z,194200,4,"Andy, You're A Star",Hot Fuss,2004,The Killers,66
0.593,0.925,1,-3.973,0,0.0377,0.0148,0,0.12,0.671,126.996,audio_features,1z7yOTP8Y7UQsrVUAZjgQk,spotify:track:1z7yOTP8Y7UQsrVUAZjgQk,https://api.spotify.com/v1/tracks/1z7yOTP8Y7UQsrVUAZjgQk,https://api.spotify.com/v1/audio-analysis/1z7yOTP8Y7UQsrVUAZjgQk,258920,4,On Top,Hot Fuss,2004,The Killers,66
0.328,0.858,3,-3.316,1,0.0559,0.0702,0,0.169,0.544,154.494,audio_features,3tJHWW6xuNEIU63mpGcdvx,spotify:track:3tJHWW6xuNEIU63mpGcdvx,https://api.spotify.com/v1/tracks/3tJHWW6xuNEIU63mpGcdvx,https://api.spotify.com/v1/audio-analysis/3tJHWW6xuNEIU63mpGcdvx,254653,4,Glamorous Indie Rock & Roll,Hot Fuss,2004,The Killers,66
0.421,0.892,0,-6.069,1,0.0544,1.53e-05,0.00444,0.0542,0.182,95.972,audio_features,5HR9jrnboF4KhlaH9zwwXK,spotify:track:5HR9jrnboF4KhlaH9zwwXK,https://api.spotify.com/v1/tracks/5HR9jrnboF4KhlaH9zwwXK,https://api.spotify.com/v1/audio-analysis/5HR9jrnboF4KhlaH9zwwXK,304787,4,Believe Me Natalie,Hot Fuss,2004,The Killers,66
0.394,0.948,3,-4.25,0,0.0859,9.2e-05,0.00964,0.111,0.218,144.012,audio_features,5TOSXYdmL0g0cjgS5EmERP,spotify:track:5TOSXYdmL0g0cjgS5EmERP,https://api.spotify.com/v1/tracks/5TOSXYdmL0g0cjgS5EmERP,https://api.spotify.com/v1/audio-analysis/5TOSXYdmL0g0cjgS5EmERP,242933,4,Midnight Show,Hot Fuss,2004,The Killers,66
0.502,0.746,0,-4.67,0,0.0279,0.00109,0.000521,0.108,0.213,128.098,audio_features,67Xa6exVJYahtnETL0OCBa,spotify:track:67Xa6exVJYahtnETL0OCBa,https://api.spotify.com/v1/tracks/67Xa6exVJYahtnETL0OCBa,https://api.spotify.com/v1/audio-analysis/67Xa6exVJYahtnETL0OCBa,344827,4,Everything Will Be Alright,Hot Fuss,2004,The Killers,66
0.793,0.813,1,-4.025,1,0.12,0.00603,0.00358,0.137,0.934,138.058,audio_features,1RGJcbR0wOwtB12P0zuWLL,spotify:track:1RGJcbR0wOwtB12P0zuWLL,https://api.spotify.com/v1/tracks/1RGJcbR0wOwtB12P0zuWLL,https://api.spotify.com/v1/audio-analysis/1RGJcbR0wOwtB12P0zuWLL,437293,4,Somebody Told Me - Mylo Mix,Hot Fuss,2004,The Killers,66
0.663,0.638,1,-6.289,1,0.0419,0.00473,0.741,0.0833,0.577,130.033,audio_features,3RFumdbhGVlcOhVSTB0KVF,spotify:track:3RFumdbhGVlcOhVSTB0KVF,https://api.spotify.com/v1/tracks/3RFumdbhGVlcOhVSTB0KVF,https://api.spotify.com/v1/audio-analysis/3RFumdbhGVlcOhVSTB0KVF,384880,4,Smile Like You Mean It - Fischerspooner Mix,Hot Fuss,2004,The Killers,66
0.692,0.963,8,-4.068,1,0.0477,0.0269,0.137,0.0884,0.93,132.016,audio_features,0C0t0DBgmOd9ginV8R8eel,spotify:track:0C0t0DBgmOd9ginV8R8eel,https://api.spotify.com/v1/tracks/0C0t0DBgmOd9ginV8R8eel,https://api.spotify.com/v1/audio-analysis/0C0t0DBgmOd9ginV8R8eel,455467,4,Smile Like You Mean It - Ruff and Jam Eastside Mix,Hot Fuss,2004,The Killers,66
0.922,0.743,7,-7.855,1,0.075,0.0713,0.176,0.0582,0.221,123.254,audio_features,2cWKBlF08tW56oqDvVa0sG,spotify:track:2cWKBlF08tW56oqDvVa0sG,https://api.spotify.com/v1/tracks/2cWKBlF08tW56oqDvVa0sG,https://api.spotify.com/v1/audio-analysis/2cWKBlF08tW56oqDvVa0sG,242293,4,No Wow,No Wow,2005,The Kills,37
0.584,0.927,1,-5.674,0,0.0775,0.627,0.517,0.177,0.639,134.804,audio_features,5tT1aeBgz7kbAugGXNQZ7n,spotify:track:5tT1aeBgz7kbAugGXNQZ7n,https://api.spotify.com/v1/tracks/5tT1aeBgz7kbAugGXNQZ7n,https://api.spotify.com/v1/audio-analysis/5tT1aeBgz7kbAugGXNQZ7n,228720,4,Love Is A Deserter,No Wow,2005,The Kills,37
0.917,0.423,6,-8.429,1,0.0609,0.614,0,0.164,0.639,103.166,audio_features,7mNrzHjcfrHbZttZcrw0lW,spotify:track:7mNrzHjcfrHbZttZcrw0lW,https://api.spotify.com/v1/tracks/7mNrzHjcfrHbZttZcrw0lW,https://api.spotify.com/v1/audio-analysis/7mNrzHjcfrHbZttZcrw0lW,203187,4,Dead Road 7,No Wow,2005,The Kills,37
0.739,0.562,9,-8.227,1,0.0486,0.00514,0.00602,0.161,0.963,135.492,audio_features,5aGOsmAmdYAqd7W3jTROcj,spotify:track:5aGOsmAmdYAqd7W3jTROcj,https://api.spotify.com/v1/tracks/5aGOsmAmdYAqd7W3jTROcj,https://api.spotify.com/v1/audio-analysis/5aGOsmAmdYAqd7W3jTROcj,209667,4,The Good Ones,No Wow,2005,The Kills,37
0.578,0.965,11,-5.959,1,0.0996,0.411,0.0541,0.887,0.526,133.241,audio_features,5IfgbMUti4ez57xlrRrsmz,spotify:track:5IfgbMUti4ez57xlrRrsmz,https://api.spotify.com/v1/tracks/5IfgbMUti4ez57xlrRrsmz,https://api.spotify.com/v1/audio-analysis/5IfgbMUti4ez57xlrRrsmz,217947,4,I Hate The Way You Love,No Wow,2005,The Kills,37
0.271,0.71,11,-10.726,1,0.108,0.000933,0.00624,0.124,0.201,178.531,audio_features,2eEFUSe1ohMZIZAXH8MUdF,spotify:track:2eEFUSe1ohMZIZAXH8MUdF,https://api.spotify.com/v1/tracks/2eEFUSe1ohMZIZAXH8MUdF,https://api.spotify.com/v1/audio-analysis/2eEFUSe1ohMZIZAXH8MUdF,106000,4,I Hate The Way You Love Part 2,No Wow,2005,The Kills,37
0.74,0.734,1,-6.435,1,0.0465,0.133,0,0.108,0.93,105.298,audio_features,3VQjs3MDq5xAObuCqnyg2o,spotify:track:3VQjs3MDq5xAObuCqnyg2o,https://api.spotify.com/v1/tracks/3VQjs3MDq5xAObuCqnyg2o,https://api.spotify.com/v1/audio-analysis/3VQjs3MDq5xAObuCqnyg2o,147800,4,At The Back Of The Shell,No Wow,2005,The Kills,37
0.758,0.777,2,-7.311,1,0.0931,0.409,0.0152,0.0796,0.828,144.142,audio_features,0QppSXiPh9uyP6cQyIBTqj,spotify:track:0QppSXiPh9uyP6cQyIBTqj,https://api.spotify.com/v1/tracks/0QppSXiPh9uyP6cQyIBTqj,https://api.spotify.com/v1/audio-analysis/0QppSXiPh9uyP6cQyIBTqj,306173,4,Sweet Cloud,No Wow,2005,The Kills,37
0.781,0.647,11,-8.576,1,0.0494,0.537,0.0068,0.299,0.507,115.161,audio_features,1e9TbBJuD8zVOgA9rq41cr,spotify:track:1e9TbBJuD8zVOgA9rq41cr,https://api.spotify.com/v1/tracks/1e9TbBJuD8zVOgA9rq41cr,https://api.spotify.com/v1/audio-analysis/1e9TbBJuD8zVOgA9rq41cr,264227,4,Rodeo Town,No Wow,2005,The Kills,37
0.76,0.847,6,-5.589,0,0.0428,0.369,0.139,0.0777,0.964,144.116,audio_features,3DofXqoNWqAnzNpSXtSp4R,spotify:track:3DofXqoNWqAnzNpSXtSp4R,https://api.spotify.com/v1/tracks/3DofXqoNWqAnzNpSXtSp4R,https://api.spotify.com/v1/audio-analysis/3DofXqoNWqAnzNpSXtSp4R,265307,4,Murdermile,No Wow,2005,The Kills,37
0.536,0.447,9,-12.23,1,0.156,0.917,0.382,0.147,0.501,71.684,audio_features,7tw4ofwLhJ6Fhz2LahlC5X,spotify:track:7tw4ofwLhJ6Fhz2LahlC5X,https://api.spotify.com/v1/tracks/7tw4ofwLhJ6Fhz2LahlC5X,https://api.spotify.com/v1/audio-analysis/7tw4ofwLhJ6Fhz2LahlC5X,169813,4,Ticket Man,No Wow,2005,The Kills,37
0.306,0.872,2,-7.313,1,0.05,0.00792,0.8,0.261,0.648,167.946,audio_features,3OsUjkcv1C1v5udFhgRSFg,spotify:track:3OsUjkcv1C1v5udFhgRSFg,https://api.spotify.com/v1/tracks/3OsUjkcv1C1v5udFhgRSFg,https://api.spotify.com/v1/audio-analysis/3OsUjkcv1C1v5udFhgRSFg,287880,4,Airbag,OK Computer,1997,Radiohead,74
0.252,0.849,5,-6.501,1,0.0581,0.0377,0.00592,0.0545,0.194,163.704,audio_features,2nTsKOXIVGDf2iPeVQO2Gm,spotify:track:2nTsKOXIVGDf2iPeVQO2Gm,https://api.spotify.com/v1/tracks/2nTsKOXIVGDf2iPeVQO2Gm,https://api.spotify.com/v1/audio-analysis/2nTsKOXIVGDf2iPeVQO2Gm,387213,4,Paranoid Android,OK Computer,1997,Radiohead,74
0.316,0.592,0,-8.916,1,0.0296,0.0498,0.00139,0.103,0.32,150.537,audio_features,19yGmm9FjEZdZc5j98WDe4,spotify:track:19yGmm9FjEZdZc5j98WDe4,https://api.spotify.com/v1/tracks/19yGmm9FjEZdZc5j98WDe4,https://api.spotify.com/v1/audio-analysis/19yGmm9FjEZdZc5j98WDe4,267693,3,Subterranean Homesick Alien,OK Computer,1997,Radiohead,74
0.293,0.276,7,-11.353,1,0.0351,0.229,0.119,0.167,0.196,121.603,audio_features,4Na0siMtWOW9pJoWJ1Ponv,spotify:track:4Na0siMtWOW9pJoWJ1Ponv,https://api.spotify.com/v1/tracks/4Na0siMtWOW9pJoWJ1Ponv,https://api.spotify.com/v1/audio-analysis/4Na0siMtWOW9pJoWJ1Ponv,267187,4,Exit Music (For a Film),OK Computer,1997,Radiohead,74
0.352,0.674,9,-9.018,1,0.031,0.000124,0.12,0.18,0.145,102.489,audio_features,4aOAzvRdOsZSwZIgwcdeL0,spotify:track:4aOAzvRdOsZSwZIgwcdeL0,https://api.spotify.com/v1/tracks/4aOAzvRdOsZSwZIgwcdeL0,https://api.spotify.com/v1/audio-analysis/4aOAzvRdOsZSwZIgwcdeL0,299560,4,Let Down,OK Computer,1997,Radiohead,74
0.36,0.505,7,-9.129,1,0.026,0.0626,9.22e-05,0.172,0.317,74.807,audio_features,3SVAN3BRByDmHOhKyIDxfC,spotify:track:3SVAN3BRByDmHOhKyIDxfC,https://api.spotify.com/v1/tracks/3SVAN3BRByDmHOhKyIDxfC,https://api.spotify.com/v1/audio-analysis/3SVAN3BRByDmHOhKyIDxfC,264067,4,Karma Police,OK Computer,1997,Radiohead,74
0.432,0.391,9,-14.99,1,0.242,0.813,0.00363,0.155,0.744,123.538,audio_features,53aFGAl0Vebwp2bo8wtdWR,spotify:track:53aFGAl0Vebwp2bo8wtdWR,https://api.spotify.com/v1/tracks/53aFGAl0Vebwp2bo8wtdWR,https://api.spotify.com/v1/audio-analysis/53aFGAl0Vebwp2bo8wtdWR,117333,4,Fitter Happier,OK Computer,1997,Radiohead,74
0.185,0.889,9,-5.491,0,0.0743,0.00267,0.0981,0.291,0.331,77.555,audio_features,6PBHfI3G8MlQ8qdItoVoxL,spotify:track:6PBHfI3G8MlQ8qdItoVoxL,https://api.spotify.com/v1/tracks/6PBHfI3G8MlQ8qdItoVoxL,https://api.spotify.com/v1/audio-analysis/6PBHfI3G8MlQ8qdItoVoxL,230627,4,Electioneering,OK Computer,1997,Radiohead,74
0.172,0.655,11,-7.476,0,0.042,0.0971,0.128,0.195,0.221,78.653,audio_features,0R332cdlS9LyE0Ge2PSlVC,spotify:track:0R332cdlS9LyE0Ge2PSlVC,https://api.spotify.com/v1/tracks/0R332cdlS9LyE0Ge2PSlVC,https://api.spotify.com/v1/audio-analysis/0R332cdlS9LyE0Ge2PSlVC,285200,4,Climbing Up the Walls,OK Computer,1997,Radiohead,74
0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,1bSpwPhAxZwlR2enJJsv7U,spotify:track:1bSpwPhAxZwlR2enJJsv7U,https://api.spotify.com/v1/tracks/1bSpwPhAxZwlR2enJJsv7U,https://api.spotify.com/v1/audio-analysis/1bSpwPhAxZwlR2enJJsv7U,229120,4,No Surprises,OK Computer,1997,Radiohead,74
0.206,0.4,11,-9.813,0,0.0324,0.053,0.638,0.111,0.196,133.442,audio_features,6n7GUf2h8D2Ad2wUy5s7nE,spotify:track:6n7GUf2h8D2Ad2wUy5s7nE,https://api.spotify.com/v1/tracks/6n7GUf2h8D2Ad2wUy5s7nE,https://api.spotify.com/v1/audio-analysis/6n7GUf2h8D2Ad2wUy5s7nE,258813,4,Lucky,OK Computer,1997,Radiohead,74
0.241,0.295,4,-8.571,1,0.0319,0.224,0.0328,0.11,0.0398,114.759,audio_features,75YUnz58ajMo2VIIuUFvOV,spotify:track:75YUnz58ajMo2VIIuUFvOV,https://api.spotify.com/v1/tracks/75YUnz58ajMo2VIIuUFvOV,https://api.spotify.com/v1/audio-analysis/75YUnz58ajMo2VIIuUFvOV,326533,5,The Tourist,OK Computer,1997,Radiohead,74
0.315,0.97,4,-3.194,1,0.0697,0.000385,0.00143,0.527,0.453,138.206,audio_features,56jHMp7OVTHp1UHdSllGZ5,spotify:track:56jHMp7OVTHp1UHdSllGZ5,https://api.spotify.com/v1/tracks/56jHMp7OVTHp1UHdSllGZ5,https://api.spotify.com/v1/audio-analysis/56jHMp7OVTHp1UHdSllGZ5,321947,4,Rock 'n' Roll Star,Definitely Maybe (Remastered),1994,Oasis,40
0.297,0.93,4,-2.661,1,0.0583,0.0136,0.117,0.687,0.159,95.89,audio_features,5Py5TwKowFzohEiXh2AIsj,spotify:track:5Py5TwKowFzohEiXh2AIsj,https://api.spotify.com/v1/tracks/5Py5TwKowFzohEiXh2AIsj,https://api.spotify.com/v1/audio-analysis/5Py5TwKowFzohEiXh2AIsj,308280,4,Shakermaker,Definitely Maybe (Remastered),1994,Oasis,40
0.191,0.829,9,-3.381,0,0.0447,2.72e-05,2.11e-05,0.362,0.191,116.007,audio_features,51dLQp6NWh9Bu7pzs9KwiR,spotify:track:51dLQp6NWh9Bu7pzs9KwiR,https://api.spotify.com/v1/tracks/51dLQp6NWh9Bu7pzs9KwiR,https://api.spotify.com/v1/audio-analysis/51dLQp6NWh9Bu7pzs9KwiR,276667,5,Live Forever,Definitely Maybe (Remastered),1994,Oasis,40
0.263,0.905,0,-3.543,1,0.0398,1.41e-05,0.0214,0.38,0.328,140.557,audio_features,7gityc0yNr7y0KS1UklVcy,spotify:track:7gityc0yNr7y0KS1UklVcy,https://api.spotify.com/v1/tracks/7gityc0yNr7y0KS1UklVcy,https://api.spotify.com/v1/audio-analysis/7gityc0yNr7y0KS1UklVcy,268000,4,Up in the Sky,Definitely Maybe (Remastered),1994,Oasis,40
0.314,0.835,7,-5.106,1,0.0498,2.01e-06,0.618,0.392,0.041,100.134,audio_features,7za9dsq5txNZH9Cplamdv8,spotify:track:7za9dsq5txNZH9Cplamdv8,https://api.spotify.com/v1/tracks/7za9dsq5txNZH9Cplamdv8,https://api.spotify.com/v1/audio-analysis/7za9dsq5txNZH9Cplamdv8,377400,4,Columbia,Definitely Maybe (Remastered),1994,Oasis,40
0.361,0.905,9,-2.851,1,0.0405,5.86e-05,0.0094,0.089,0.635,103.997,audio_features,5AJawr7uvoy0hPd2q73WGL,spotify:track:5AJawr7uvoy0hPd2q73WGL,https://api.spotify.com/v1/tracks/5AJawr7uvoy0hPd2q73WGL,https://api.spotify.com/v1/audio-analysis/5AJawr7uvoy0hPd2q73WGL,283787,4,Supersonic,Definitely Maybe (Remastered),1994,Oasis,40
0.114,0.938,9,-2.741,1,0.0776,1.13e-05,0.806,0.446,0.191,153.335,audio_features,5vZruK8RhPoCjECp0iyMpZ,spotify:track:5vZruK8RhPoCjECp0iyMpZ,https://api.spotify.com/v1/tracks/5vZruK8RhPoCjECp0iyMpZ,https://api.spotify.com/v1/audio-analysis/5vZruK8RhPoCjECp0iyMpZ,257813,4,Bring It On Down,Definitely Maybe (Remastered),1994,Oasis,40
0.289,0.76,2,-2.31,1,0.0461,1.56e-05,0.0378,0.16,0.465,114.794,audio_features,2u3O7mYefHIckZQ3rZpP2H,spotify:track:2u3O7mYefHIckZQ3rZpP2H,https://api.spotify.com/v1/tracks/2u3O7mYefHIckZQ3rZpP2H,https://api.spotify.com/v1/audio-analysis/2u3O7mYefHIckZQ3rZpP2H,289147,4,Cigarettes & Alcohol,Definitely Maybe (Remastered),1994,Oasis,40
